anio,cod_provincia,provincia,cod_canton,canton,ciiu,vab_miles_usd
2018,1.0,AZUAY,107.0,SAN FERNANDO,MANUFACTURA,117730.0
2018,1.0,AZUAY,107.0,SAN FERNANDO,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,108860.0
2018,1.0,AZUAY,107.0,SAN FERNANDO,CONSTRUCCIÓN,392480.0
2018,1.0,AZUAY,107.0,SAN FERNANDO,COMERCIO,246290.0
2018,1.0,AZUAY,107.0,SAN FERNANDO,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",183980.0
2018,1.0,AZUAY,107.0,SAN FERNANDO,ALOJAMIENTO Y SERVICIOS DE COMIDA,6120.0
2018,1.0,AZUAY,107.0,SAN FERNANDO,ACTIVIDADES FINANCIERAS,453540.0
2018,1.0,AZUAY,107.0,SAN FERNANDO,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,541000.0
2018,1.0,AZUAY,107.0,SAN FERNANDO,ADMINISTRACIÓN PÚBLICA,2635580.0
2018,1.0,AZUAY,107.0,SAN FERNANDO,ENSEÑANZA,592530.0
2018,1.0,AZUAY,107.0,SAN FERNANDO,SALUD,50240.0
2018,1.0,AZUAY,107.0,SAN FERNANDO,OTROS SERVICIOS,239290.0
2018,1.0,AZUAY,107.0,SAN FERNANDO,ECONOMÍA TOTAL,6401910.0
2018,1.0,AZUAY,108.0,SANTA ISABEL,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",4842010.0
2018,1.0,AZUAY,108.0,SANTA ISABEL,EXPLOTACIÓN DE MINAS Y CANTERAS,2191750.0
2018,1.0,AZUAY,108.0,SANTA ISABEL,MANUFACTURA,516120.0
2018,1.0,AZUAY,108.0,SANTA ISABEL,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,720160.0
2018,1.0,AZUAY,108.0,SANTA ISABEL,CONSTRUCCIÓN,8729760.0
2018,1.0,AZUAY,108.0,SANTA ISABEL,COMERCIO,5512070.0
2018,1.0,AZUAY,108.0,SANTA ISABEL,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",1858480.0
2018,1.0,AZUAY,108.0,SANTA ISABEL,ALOJAMIENTO Y SERVICIOS DE COMIDA,441350.0
2018,1.0,AZUAY,108.0,SANTA ISABEL,ACTIVIDADES FINANCIERAS,6501440.0
2018,1.0,AZUAY,108.0,SANTA ISABEL,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,2892580.0
2018,1.0,AZUAY,108.0,SANTA ISABEL,ADMINISTRACIÓN PÚBLICA,8850000.0
2018,1.0,AZUAY,108.0,SANTA ISABEL,ENSEÑANZA,3938840.0
2018,1.0,AZUAY,108.0,SANTA ISABEL,SALUD,1006140.0
2018,1.0,AZUAY,108.0,SANTA ISABEL,OTROS SERVICIOS,355880.0
2018,1.0,AZUAY,108.0,SANTA ISABEL,ECONOMÍA TOTAL,48356580.0
2018,1.0,AZUAY,109.0,SIGSIG,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",2738120.0
2018,1.0,AZUAY,109.0,SIGSIG,EXPLOTACIÓN DE MINAS Y CANTERAS,0.0
2018,1.0,AZUAY,109.0,SIGSIG,MANUFACTURA,479030.0
2018,1.0,AZUAY,109.0,SIGSIG,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,553440.0
2018,1.0,AZUAY,109.0,SIGSIG,CONSTRUCCIÓN,2773490.0
2018,1.0,AZUAY,109.0,SIGSIG,COMERCIO,3317670.0
2018,1.0,AZUAY,109.0,SIGSIG,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",1861310.0
2018,1.0,AZUAY,109.0,SIGSIG,ALOJAMIENTO Y SERVICIOS DE COMIDA,185540.0
2018,1.0,AZUAY,109.0,SIGSIG,ACTIVIDADES FINANCIERAS,4070210.0
2018,1.0,AZUAY,109.0,SIGSIG,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,3654450.0
2018,1.0,AZUAY,109.0,SIGSIG,ADMINISTRACIÓN PÚBLICA,11546760.0
2018,1.0,AZUAY,109.0,SIGSIG,ENSEÑANZA,5201100.0
2018,1.0,AZUAY,109.0,SIGSIG,SALUD,885460.0
2018,1.0,AZUAY,109.0,SIGSIG,OTROS SERVICIOS,460790.0
2018,1.0,AZUAY,109.0,SIGSIG,ECONOMÍA TOTAL,37727370.0
2018,1.0,AZUAY,110.0,OÑA,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",189870.0
2018,1.0,AZUAY,110.0,OÑA,EXPLOTACIÓN DE MINAS Y CANTERAS,0.0
2018,1.0,AZUAY,110.0,OÑA,MANUFACTURA,63770.0
2018,1.0,AZUAY,110.0,OÑA,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,76890.0
2018,1.0,AZUAY,110.0,OÑA,CONSTRUCCIÓN,265070.0
2018,1.0,AZUAY,110.0,OÑA,COMERCIO,480710.0
2018,1.0,AZUAY,110.0,OÑA,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",209720.0
2018,1.0,AZUAY,110.0,OÑA,ALOJAMIENTO Y SERVICIOS DE COMIDA,41330.0
2018,1.0,AZUAY,110.0,OÑA,ACTIVIDADES FINANCIERAS,294760.0
2018,1.0,AZUAY,110.0,OÑA,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,527700.0
2018,1.0,AZUAY,110.0,OÑA,ADMINISTRACIÓN PÚBLICA,2367850.0
2018,1.0,AZUAY,110.0,OÑA,ENSEÑANZA,686530.0
2018,1.0,AZUAY,110.0,OÑA,SALUD,673740.0
2018,1.0,AZUAY,110.0,OÑA,OTROS SERVICIOS,101830.0
2018,1.0,AZUAY,110.0,OÑA,ECONOMÍA TOTAL,5979770.0
2018,1.0,AZUAY,111.0,CHORDELEG,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",306550.0
2018,1.0,AZUAY,111.0,CHORDELEG,EXPLOTACIÓN DE MINAS Y CANTERAS,0.0
2018,1.0,AZUAY,111.0,CHORDELEG,MANUFACTURA,3325510.0
2018,1.0,AZUAY,111.0,CHORDELEG,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,326740.0
2018,1.0,AZUAY,111.0,CHORDELEG,CONSTRUCCIÓN,1001680.0
2018,1.0,AZUAY,111.0,CHORDELEG,COMERCIO,2555300.0
2018,1.0,AZUAY,111.0,CHORDELEG,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",312000.0
2018,1.0,AZUAY,111.0,CHORDELEG,ALOJAMIENTO Y SERVICIOS DE COMIDA,179120.0
2018,1.0,AZUAY,111.0,CHORDELEG,ACTIVIDADES FINANCIERAS,1927850.0
2018,1.0,AZUAY,111.0,CHORDELEG,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,685130.0
2018,1.0,AZUAY,111.0,CHORDELEG,ADMINISTRACIÓN PÚBLICA,6391790.0
2018,1.0,AZUAY,111.0,CHORDELEG,ENSEÑANZA,2763120.0
2018,1.0,AZUAY,111.0,CHORDELEG,SALUD,266190.0
2018,1.0,AZUAY,111.0,CHORDELEG,OTROS SERVICIOS,108130.0
2018,1.0,AZUAY,111.0,CHORDELEG,ECONOMÍA TOTAL,20149110.0
2018,1.0,AZUAY,112.0,EL PAN,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",318050.0
2018,1.0,AZUAY,112.0,EL PAN,EXPLOTACIÓN DE MINAS Y CANTERAS,0.0
2018,1.0,AZUAY,112.0,EL PAN,MANUFACTURA,18780.0
2018,1.0,AZUAY,112.0,EL PAN,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,61720.0
2018,1.0,AZUAY,112.0,EL PAN,CONSTRUCCIÓN,474370.0
2018,1.0,AZUAY,112.0,EL PAN,COMERCIO,183420.0
2018,1.0,AZUAY,112.0,EL PAN,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",66740.0
2018,1.0,AZUAY,112.0,EL PAN,ALOJAMIENTO Y SERVICIOS DE COMIDA,78210.0
2018,1.0,AZUAY,112.0,EL PAN,ACTIVIDADES FINANCIERAS,189170.0
2018,1.0,AZUAY,112.0,EL PAN,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,686010.0
2018,1.0,AZUAY,112.0,EL PAN,ADMINISTRACIÓN PÚBLICA,3208250.0
2018,1.0,AZUAY,112.0,EL PAN,ENSEÑANZA,396180.0
2018,1.0,AZUAY,112.0,EL PAN,SALUD,0.0
2018,1.0,AZUAY,112.0,EL PAN,OTROS SERVICIOS,14150.0
2018,1.0,AZUAY,112.0,EL PAN,ECONOMÍA TOTAL,5695050.0
2018,1.0,AZUAY,113.0,SEVILLA DE ORO,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",116230.0
2018,1.0,AZUAY,113.0,SEVILLA DE ORO,EXPLOTACIÓN DE MINAS Y CANTERAS,0.0
2018,1.0,AZUAY,113.0,SEVILLA DE ORO,MANUFACTURA,13900.0
2018,1.0,AZUAY,113.0,SEVILLA DE ORO,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,132293400.0
2018,1.0,AZUAY,113.0,SEVILLA DE ORO,CONSTRUCCIÓN,183440.0
2018,1.0,AZUAY,113.0,SEVILLA DE ORO,COMERCIO,334330.0
2018,1.0,AZUAY,113.0,SEVILLA DE ORO,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",937400.0
2018,1.0,AZUAY,113.0,SEVILLA DE ORO,ALOJAMIENTO Y SERVICIOS DE COMIDA,177860.0
2018,1.0,AZUAY,113.0,SEVILLA DE ORO,ACTIVIDADES FINANCIERAS,385680.0
2018,1.0,AZUAY,113.0,SEVILLA DE ORO,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,1511260.0
2018,1.0,AZUAY,113.0,SEVILLA DE ORO,ADMINISTRACIÓN PÚBLICA,3281650.0
2018,1.0,AZUAY,113.0,SEVILLA DE ORO,ENSEÑANZA,989410.0
2018,1.0,AZUAY,113.0,SEVILLA DE ORO,SALUD,136570.0
2018,1.0,AZUAY,113.0,SEVILLA DE ORO,OTROS SERVICIOS,62600.0
2018,1.0,AZUAY,113.0,SEVILLA DE ORO,ECONOMÍA TOTAL,140423730.0
2018,1.0,AZUAY,114.0,GUACHAPALA,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",2400560.0
2018,1.0,AZUAY,114.0,GUACHAPALA,EXPLOTACIÓN DE MINAS Y CANTERAS,0.0
2018,1.0,AZUAY,114.0,GUACHAPALA,MANUFACTURA,13590.0
2018,1.0,AZUAY,114.0,GUACHAPALA,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,69480.0
2018,1.0,AZUAY,114.0,GUACHAPALA,CONSTRUCCIÓN,451040.0
2018,1.0,AZUAY,114.0,GUACHAPALA,COMERCIO,253850.0
2018,1.0,AZUAY,114.0,GUACHAPALA,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",234440.0
2018,1.0,AZUAY,114.0,GUACHAPALA,ALOJAMIENTO Y SERVICIOS DE COMIDA,30400.0
2018,1.0,AZUAY,114.0,GUACHAPALA,ACTIVIDADES FINANCIERAS,841230.0
2018,1.0,AZUAY,114.0,GUACHAPALA,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,505580.0
2018,1.0,AZUAY,114.0,GUACHAPALA,ADMINISTRACIÓN PÚBLICA,2586320.0
2018,1.0,AZUAY,114.0,GUACHAPALA,ENSEÑANZA,472770.0
2018,1.0,AZUAY,114.0,GUACHAPALA,SALUD,0.0
2018,1.0,AZUAY,114.0,GUACHAPALA,OTROS SERVICIOS,49230.0
2018,1.0,AZUAY,114.0,GUACHAPALA,ECONOMÍA TOTAL,7908490.0
2018,1.0,AZUAY,115.0,CAMILO PONCE ENRÍQUEZ,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",1453010.0
2018,1.0,AZUAY,115.0,CAMILO PONCE ENRÍQUEZ,EXPLOTACIÓN DE MINAS Y CANTERAS,91161310.0
2018,1.0,AZUAY,115.0,CAMILO PONCE ENRÍQUEZ,MANUFACTURA,5719480.0
2018,1.0,AZUAY,115.0,CAMILO PONCE ENRÍQUEZ,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,5840310.0
2018,1.0,AZUAY,115.0,CAMILO PONCE ENRÍQUEZ,CONSTRUCCIÓN,7292830.0
2018,1.0,AZUAY,115.0,CAMILO PONCE ENRÍQUEZ,COMERCIO,9319700.0
2018,1.0,AZUAY,115.0,CAMILO PONCE ENRÍQUEZ,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",1465960.0
2018,1.0,AZUAY,115.0,CAMILO PONCE ENRÍQUEZ,ALOJAMIENTO Y SERVICIOS DE COMIDA,840710.0
2018,1.0,AZUAY,115.0,CAMILO PONCE ENRÍQUEZ,ACTIVIDADES FINANCIERAS,942360.0
2018,1.0,AZUAY,115.0,CAMILO PONCE ENRÍQUEZ,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,4893340.0
2018,1.0,AZUAY,115.0,CAMILO PONCE ENRÍQUEZ,ADMINISTRACIÓN PÚBLICA,10002660.0
2018,1.0,AZUAY,115.0,CAMILO PONCE ENRÍQUEZ,ENSEÑANZA,5467540.0
2018,1.0,AZUAY,115.0,CAMILO PONCE ENRÍQUEZ,SALUD,775740.0
2018,1.0,AZUAY,115.0,CAMILO PONCE ENRÍQUEZ,OTROS SERVICIOS,2113000.0
2018,1.0,AZUAY,115.0,CAMILO PONCE ENRÍQUEZ,ECONOMÍA TOTAL,147287950.0
2018,2.0,BOLÍVAR,201.0,GUARANDA,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",31369690.0
2018,2.0,BOLÍVAR,201.0,GUARANDA,EXPLOTACIÓN DE MINAS Y CANTERAS,0.0
2018,2.0,BOLÍVAR,201.0,GUARANDA,MANUFACTURA,3641730.0
2018,2.0,BOLÍVAR,201.0,GUARANDA,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,2787080.0
2018,2.0,BOLÍVAR,201.0,GUARANDA,CONSTRUCCIÓN,10946930.0
2018,2.0,BOLÍVAR,201.0,GUARANDA,COMERCIO,21080450.0
2018,2.0,BOLÍVAR,201.0,GUARANDA,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",9029850.0
2018,2.0,BOLÍVAR,201.0,GUARANDA,ALOJAMIENTO Y SERVICIOS DE COMIDA,1839980.0
2018,2.0,BOLÍVAR,201.0,GUARANDA,ACTIVIDADES FINANCIERAS,12841620.0
2018,2.0,BOLÍVAR,201.0,GUARANDA,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,15859640.0
2018,2.0,BOLÍVAR,201.0,GUARANDA,ADMINISTRACIÓN PÚBLICA,51877090.0
2018,2.0,BOLÍVAR,201.0,GUARANDA,ENSEÑANZA,38724890.0
2018,2.0,BOLÍVAR,201.0,GUARANDA,SALUD,12103140.0
2018,2.0,BOLÍVAR,201.0,GUARANDA,OTROS SERVICIOS,5489050.0
2018,2.0,BOLÍVAR,201.0,GUARANDA,ECONOMÍA TOTAL,217591140.0
2018,2.0,BOLÍVAR,202.0,CHILLANES,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",10790030.0
2018,2.0,BOLÍVAR,202.0,CHILLANES,EXPLOTACIÓN DE MINAS Y CANTERAS,0.0
2018,2.0,BOLÍVAR,202.0,CHILLANES,MANUFACTURA,165860.0
2018,2.0,BOLÍVAR,202.0,CHILLANES,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,950440.0
2018,2.0,BOLÍVAR,202.0,CHILLANES,CONSTRUCCIÓN,1331640.0
2018,2.0,BOLÍVAR,202.0,CHILLANES,COMERCIO,1490980.0
2018,2.0,BOLÍVAR,202.0,CHILLANES,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",390390.0
2018,2.0,BOLÍVAR,202.0,CHILLANES,ALOJAMIENTO Y SERVICIOS DE COMIDA,125850.0
2018,2.0,BOLÍVAR,202.0,CHILLANES,ACTIVIDADES FINANCIERAS,1035180.0000000001
2018,2.0,BOLÍVAR,202.0,CHILLANES,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,483120.0
2018,2.0,BOLÍVAR,202.0,CHILLANES,ADMINISTRACIÓN PÚBLICA,4873950.0
2018,2.0,BOLÍVAR,202.0,CHILLANES,ENSEÑANZA,4173750.0
2018,2.0,BOLÍVAR,202.0,CHILLANES,SALUD,811510.0
2018,2.0,BOLÍVAR,202.0,CHILLANES,OTROS SERVICIOS,125120.0
2018,2.0,BOLÍVAR,202.0,CHILLANES,ECONOMÍA TOTAL,26747820.0
2018,2.0,BOLÍVAR,203.0,CHIMBO,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",11529400.0
2018,2.0,BOLÍVAR,203.0,CHIMBO,EXPLOTACIÓN DE MINAS Y CANTERAS,0.0
2018,2.0,BOLÍVAR,203.0,CHIMBO,MANUFACTURA,213380.0
2018,2.0,BOLÍVAR,203.0,CHIMBO,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,293890.0
2018,2.0,BOLÍVAR,203.0,CHIMBO,CONSTRUCCIÓN,1654420.0
2018,2.0,BOLÍVAR,203.0,CHIMBO,COMERCIO,2781500.0
2018,2.0,BOLÍVAR,203.0,CHIMBO,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",1083390.0
2018,2.0,BOLÍVAR,203.0,CHIMBO,ALOJAMIENTO Y SERVICIOS DE COMIDA,79030.0
2018,2.0,BOLÍVAR,203.0,CHIMBO,ACTIVIDADES FINANCIERAS,3541420.0
2018,2.0,BOLÍVAR,203.0,CHIMBO,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,1233480.0
2018,2.0,BOLÍVAR,203.0,CHIMBO,ADMINISTRACIÓN PÚBLICA,5454290.0
2018,2.0,BOLÍVAR,203.0,CHIMBO,ENSEÑANZA,3252820.0
2018,2.0,BOLÍVAR,203.0,CHIMBO,SALUD,172970.0
2018,2.0,BOLÍVAR,203.0,CHIMBO,OTROS SERVICIOS,287840.0
2018,2.0,BOLÍVAR,203.0,CHIMBO,ECONOMÍA TOTAL,31577830.0
2018,2.0,BOLÍVAR,204.0,ECHEANDÍA,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",6438270.0
2018,2.0,BOLÍVAR,204.0,ECHEANDÍA,EXPLOTACIÓN DE MINAS Y CANTERAS,0.0
2018,2.0,BOLÍVAR,204.0,ECHEANDÍA,MANUFACTURA,653560.0
2018,2.0,BOLÍVAR,204.0,ECHEANDÍA,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,295320.0
2018,2.0,BOLÍVAR,204.0,ECHEANDÍA,CONSTRUCCIÓN,1149130.0
2018,2.0,BOLÍVAR,204.0,ECHEANDÍA,COMERCIO,2389830.0
2018,2.0,BOLÍVAR,204.0,ECHEANDÍA,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",1058260.0
2018,2.0,BOLÍVAR,204.0,ECHEANDÍA,ALOJAMIENTO Y SERVICIOS DE COMIDA,66300.0
2018,2.0,BOLÍVAR,204.0,ECHEANDÍA,ACTIVIDADES FINANCIERAS,761510.0
2018,2.0,BOLÍVAR,204.0,ECHEANDÍA,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,743820.0
2018,2.0,BOLÍVAR,204.0,ECHEANDÍA,ADMINISTRACIÓN PÚBLICA,4680260.0
2018,2.0,BOLÍVAR,204.0,ECHEANDÍA,ENSEÑANZA,3726810.0
2018,2.0,BOLÍVAR,204.0,ECHEANDÍA,SALUD,932750.0
2018,2.0,BOLÍVAR,204.0,ECHEANDÍA,OTROS SERVICIOS,411070.0
2018,2.0,BOLÍVAR,204.0,ECHEANDÍA,ECONOMÍA TOTAL,23306890.0
2018,2.0,BOLÍVAR,205.0,SAN MIGUEL,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",26407100.0
2018,2.0,BOLÍVAR,205.0,SAN MIGUEL,EXPLOTACIÓN DE MINAS Y CANTERAS,18230.0
2018,2.0,BOLÍVAR,205.0,SAN MIGUEL,MANUFACTURA,738120.0
2018,2.0,BOLÍVAR,205.0,SAN MIGUEL,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,657320.0
2018,2.0,BOLÍVAR,205.0,SAN MIGUEL,CONSTRUCCIÓN,2353870.0
2018,2.0,BOLÍVAR,205.0,SAN MIGUEL,COMERCIO,3804960.0
2018,2.0,BOLÍVAR,205.0,SAN MIGUEL,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",536130.0
2018,2.0,BOLÍVAR,205.0,SAN MIGUEL,ALOJAMIENTO Y SERVICIOS DE COMIDA,208180.0
2018,2.0,BOLÍVAR,205.0,SAN MIGUEL,ACTIVIDADES FINANCIERAS,3638780.0
2018,2.0,BOLÍVAR,205.0,SAN MIGUEL,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,2326270.0
2018,2.0,BOLÍVAR,205.0,SAN MIGUEL,ADMINISTRACIÓN PÚBLICA,8532010.0
2018,2.0,BOLÍVAR,205.0,SAN MIGUEL,ENSEÑANZA,5983250.0
2018,2.0,BOLÍVAR,205.0,SAN MIGUEL,SALUD,2024890.0
2018,2.0,BOLÍVAR,205.0,SAN MIGUEL,OTROS SERVICIOS,211700.0
2018,2.0,BOLÍVAR,205.0,SAN MIGUEL,ECONOMÍA TOTAL,57440810.0
2018,2.0,BOLÍVAR,206.0,CALUMA,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",5043000.0
2018,2.0,BOLÍVAR,206.0,CALUMA,EXPLOTACIÓN DE MINAS Y CANTERAS,0.0
2018,2.0,BOLÍVAR,206.0,CALUMA,MANUFACTURA,531040.0
2018,2.0,BOLÍVAR,206.0,CALUMA,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,399670.0
2018,2.0,BOLÍVAR,206.0,CALUMA,CONSTRUCCIÓN,3366150.0
2018,2.0,BOLÍVAR,206.0,CALUMA,COMERCIO,4904200.0
2018,2.0,BOLÍVAR,206.0,CALUMA,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",4184120.0
2018,2.0,BOLÍVAR,206.0,CALUMA,ALOJAMIENTO Y SERVICIOS DE COMIDA,180270.0
2018,2.0,BOLÍVAR,206.0,CALUMA,ACTIVIDADES FINANCIERAS,954890.0
2018,2.0,BOLÍVAR,206.0,CALUMA,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,1866510.0
2018,2.0,BOLÍVAR,206.0,CALUMA,ADMINISTRACIÓN PÚBLICA,4879630.0
2018,2.0,BOLÍVAR,206.0,CALUMA,ENSEÑANZA,3932400.0
2018,2.0,BOLÍVAR,206.0,CALUMA,SALUD,377100.0
2018,2.0,BOLÍVAR,206.0,CALUMA,OTROS SERVICIOS,527280.0
2018,2.0,BOLÍVAR,206.0,CALUMA,ECONOMÍA TOTAL,31146260.0
2018,2.0,BOLÍVAR,207.0,LAS NAVES,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",21036300.0
2018,2.0,BOLÍVAR,207.0,LAS NAVES,EXPLOTACIÓN DE MINAS Y CANTERAS,127430.0
2018,2.0,BOLÍVAR,207.0,LAS NAVES,MANUFACTURA,26710.0
2018,2.0,BOLÍVAR,207.0,LAS NAVES,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,165480.0
2018,2.0,BOLÍVAR,207.0,LAS NAVES,CONSTRUCCIÓN,518470.0
2018,2.0,BOLÍVAR,207.0,LAS NAVES,COMERCIO,1004710.0
2018,2.0,BOLÍVAR,207.0,LAS NAVES,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",159240.0
2018,2.0,BOLÍVAR,207.0,LAS NAVES,ALOJAMIENTO Y SERVICIOS DE COMIDA,71170.0
2018,2.0,BOLÍVAR,207.0,LAS NAVES,ACTIVIDADES FINANCIERAS,241570.0
2018,2.0,BOLÍVAR,207.0,LAS NAVES,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,443640.0
2018,2.0,BOLÍVAR,207.0,LAS NAVES,ADMINISTRACIÓN PÚBLICA,3139450.0
2018,2.0,BOLÍVAR,207.0,LAS NAVES,ENSEÑANZA,1407820.0
2018,2.0,BOLÍVAR,207.0,LAS NAVES,SALUD,5370.0
2018,2.0,BOLÍVAR,207.0,LAS NAVES,OTROS SERVICIOS,79850.0
2018,2.0,BOLÍVAR,207.0,LAS NAVES,ECONOMÍA TOTAL,28427210.0
2018,3.0,CAÑAR,301.0,AZOGUES,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",1249640.0
2018,3.0,CAÑAR,301.0,AZOGUES,EXPLOTACIÓN DE MINAS Y CANTERAS,562090.0
2018,3.0,CAÑAR,301.0,AZOGUES,MANUFACTURA,9759240.0
2018,3.0,CAÑAR,301.0,AZOGUES,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,6916140.0
2018,3.0,CAÑAR,301.0,AZOGUES,CONSTRUCCIÓN,21544670.0
2018,3.0,CAÑAR,301.0,AZOGUES,COMERCIO,28995880.0
2018,3.0,CAÑAR,301.0,AZOGUES,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",24793340.0
2018,3.0,CAÑAR,301.0,AZOGUES,ALOJAMIENTO Y SERVICIOS DE COMIDA,2376640.0
2018,3.0,CAÑAR,301.0,AZOGUES,ACTIVIDADES FINANCIERAS,26068490.0
2018,3.0,CAÑAR,301.0,AZOGUES,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,21303330.0
2018,3.0,CAÑAR,301.0,AZOGUES,ADMINISTRACIÓN PÚBLICA,62842830.0
2018,3.0,CAÑAR,301.0,AZOGUES,ENSEÑANZA,36576090.0
2018,3.0,CAÑAR,301.0,AZOGUES,SALUD,17233450.0
2018,3.0,CAÑAR,301.0,AZOGUES,OTROS SERVICIOS,6193380.0
2018,3.0,CAÑAR,301.0,AZOGUES,ECONOMÍA TOTAL,266415210.00000003
2018,3.0,CAÑAR,302.0,BIBLIÁN,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",1344230.0
2018,3.0,CAÑAR,302.0,BIBLIÁN,EXPLOTACIÓN DE MINAS Y CANTERAS,79360.0
2018,3.0,CAÑAR,302.0,BIBLIÁN,MANUFACTURA,534530.0
2018,3.0,CAÑAR,302.0,BIBLIÁN,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,690540.0
2018,3.0,CAÑAR,302.0,BIBLIÁN,CONSTRUCCIÓN,4553020.0
2018,3.0,CAÑAR,302.0,BIBLIÁN,COMERCIO,5721410.0
2018,3.0,CAÑAR,302.0,BIBLIÁN,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",3403570.0
2018,3.0,CAÑAR,302.0,BIBLIÁN,ALOJAMIENTO Y SERVICIOS DE COMIDA,249360.0
2018,3.0,CAÑAR,302.0,BIBLIÁN,ACTIVIDADES FINANCIERAS,9668530.0
2018,3.0,CAÑAR,302.0,BIBLIÁN,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,2735550.0
2018,3.0,CAÑAR,302.0,BIBLIÁN,ADMINISTRACIÓN PÚBLICA,9815170.0
2018,3.0,CAÑAR,302.0,BIBLIÁN,ENSEÑANZA,3654490.0
2018,3.0,CAÑAR,302.0,BIBLIÁN,SALUD,275510.0
2018,3.0,CAÑAR,302.0,BIBLIÁN,OTROS SERVICIOS,995230.0
2018,3.0,CAÑAR,302.0,BIBLIÁN,ECONOMÍA TOTAL,43720500.0
2018,3.0,CAÑAR,303.0,CAÑAR,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",4602360.0
2018,3.0,CAÑAR,303.0,CAÑAR,EXPLOTACIÓN DE MINAS Y CANTERAS,13640.0
2018,3.0,CAÑAR,303.0,CAÑAR,MANUFACTURA,7364810.0
