Año lectivo,AMIE,Nombre_Institución,Zona,Provincia,Cantón,Parroquia,Sostenimiento,Área,Matricula_Total
2020-2021 Fin,21H00247,SEBASTIAN DE BENALCAZAR,ZONA 1,SUCUMBIOS,LAGO AGRIO,EL ENO,FISCAL,RURAL,709
2020-2021 Fin,21H00249,12 DE FEBRERO,ZONA 1,SUCUMBIOS,LAGO AGRIO,EL ENO,FISCAL,RURAL,6
2020-2021 Fin,21H00250,UNIDAD EDUCATIVA PCEI  FISCOMISIONAL JUAN RAMON JIMENEZ HERRERA EXTENSIÓN MANUELITA SAENZ,ZONA 1,SUCUMBIOS,LAGO AGRIO,EL ENO,FISCOMISIONAL,RURAL,147
2020-2021 Fin,21H00254,NUEVA LOJA,ZONA 1,SUCUMBIOS,LAGO AGRIO,EL ENO,FISCAL,RURAL,15
2020-2021 Fin,21H00255,REPUBLICA DE BRASIL,ZONA 1,SUCUMBIOS,LAGO AGRIO,EL ENO,FISCAL,RURAL,26
2020-2021 Fin,21H00256,SANTO DOMINGO DE LOS COLORADOS,ZONA 1,SUCUMBIOS,LAGO AGRIO,EL ENO,FISCAL,RURAL,15
2020-2021 Fin,21H00258,PALTAS,ZONA 1,SUCUMBIOS,LAGO AGRIO,EL ENO,FISCAL,RURAL,5
2020-2021 Fin,21H00259,JOSE ANTONIO VALLEJO,ZONA 1,SUCUMBIOS,LAGO AGRIO,EL ENO,FISCAL,RURAL,9
2020-2021 Fin,21H00260,EL ORO,ZONA 1,SUCUMBIOS,LAGO AGRIO,EL ENO,FISCAL,RURAL,23
2020-2021 Fin,21H00261,MONSEÑOR LEONIDAS PROAÑO VILLALBA,ZONA 1,SUCUMBIOS,LAGO AGRIO,EL ENO,FISCAL,RURAL,20
2020-2021 Fin,21H00262,MARTHA BUCARAM DE ROLDOS,ZONA 1,SUCUMBIOS,LAGO AGRIO,EL ENO,FISCAL,RURAL,6
2020-2021 Fin,21H00263,REPUBLICA DE PORTUGAL,ZONA 1,SUCUMBIOS,LAGO AGRIO,EL ENO,FISCAL,RURAL,5
2020-2021 Fin,21H00265,EL PROGRESO,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,19
2020-2021 Fin,21H00267,BAHIA DE CARAQUEZ,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,13
2020-2021 Fin,21H00268,MANUEL J CALLE,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,17
2020-2021 Fin,21H00269,JOSE MEJIA LEQUERICA,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,9
2020-2021 Fin,21H00270,MARIANO SUAREZ VEINTIMILLA,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,7
2020-2021 Fin,21H00273,CESAR VALLEJO,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,19
2020-2021 Fin,21H00278,CESAR DAVILA ANDRADE,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,10
2020-2021 Fin,21H00280,REPUBLICA DE CHILE,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,6
2020-2021 Fin,21H00283,LUIS PASTEUR,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,18
2020-2021 Fin,21H00285,GENERAL VICENTE FIERRO BENITEZ,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,5
2020-2021 Fin,21H00289,JUAN MONTALVO,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,124
2020-2021 Fin,21H00290,FRANCISCO TERAN,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,11
2020-2021 Fin,21H00291,PABLO ARTURO SUAREZ,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,7
2020-2021 Fin,21H00292,JOSE DE SAN MARTIN,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,14
2020-2021 Fin,21H00293,PROVINCIA DEL CARCHI,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,18
2020-2021 Fin,21H00294,CARLOS ALBERTO FLORES RODRIGUEZ,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,216
2020-2021 Fin,21H00295,ANTONIO ANTE,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,134
2020-2021 Fin,21H00298,CANTON CHILLANES,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,22
2020-2021 Fin,21H00300,LOS ANGELES,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,20
2020-2021 Fin,21H00304,JORGE ZAVALA BAQUERIZO,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,7
2020-2021 Fin,21H00306,TIWINTZA,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,302
2020-2021 Fin,21H00307,UNIDAD EDUCATIVA PCEI  FISCOMISIONAL JUAN RAMON JIMENEZ HERRERA EXTENSIÓN JUVENTUD PROGRESISTA,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCOMISIONAL,RURAL,132
2020-2021 Fin,21H00308,CARLOS AZUERO AÑAZCO,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,237
2020-2021 Fin,21H00310,UNIDAD EDUCATIVA PCEI  FISCOMISIONAL JUAN RAMON JIMENEZ HERRERA EXTENSIÓN NUEVA  ESPERANZA,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCOMISIONAL,RURAL,15
2020-2021 Fin,21H00314,JULIO ANDRADE,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,18
2020-2021 Fin,21H00321,UNIDAD EDUCATIVA PACAYACU,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,1027
2020-2021 Fin,21H00322,CARLOS CONCHA TORRES,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,4
2020-2021 Fin,21H00323,DR ANGEL FELICISIMO ROJAS,ZONA 1,SUCUMBIOS,LAGO AGRIO,PACAYACU,FISCAL,RURAL,13
2020-2021 Fin,21H00324,VICENTE PIEDRAHITA,ZONA 1,SUCUMBIOS,LAGO AGRIO,JAMBELI,FISCAL,RURAL,11
2020-2021 Fin,21H00325,BERNARDO VALDIVIEZO,ZONA 1,SUCUMBIOS,LAGO AGRIO,JAMBELI,FISCAL,RURAL,14
2020-2021 Fin,21H00326,JOAQUIN GALLEGOS LARA,ZONA 1,SUCUMBIOS,LAGO AGRIO,JAMBELI,FISCAL,RURAL,8
2020-2021 Fin,21H00329,REINO DE QUITO,ZONA 1,SUCUMBIOS,LAGO AGRIO,JAMBELI,FISCAL,RURAL,3
2020-2021 Fin,21H00332,UNIDAD EDUCATIVA JAMBELI,ZONA 1,SUCUMBIOS,LAGO AGRIO,JAMBELI,FISCAL,RURAL,422
2020-2021 Fin,21H00333,BATALLA DE PICHINCHA,ZONA 1,SUCUMBIOS,LAGO AGRIO,JAMBELI,FISCAL,RURAL,9
2020-2021 Fin,21H00336,FRANCISCO MIRANDA,ZONA 1,SUCUMBIOS,LAGO AGRIO,JAMBELI,FISCAL,RURAL,18
2020-2021 Fin,21H00337,RIO COCHAS DEL BETANO,ZONA 1,SUCUMBIOS,LAGO AGRIO,JAMBELI,FISCAL,RURAL,10
2020-2021 Fin,21H00340,11 DE NOVIEMBRE,ZONA 1,SUCUMBIOS,LAGO AGRIO,EL ENO,FISCAL,RURAL,22
2020-2021 Fin,21H00341,CIUDAD DE QUEVEDO,ZONA 1,SUCUMBIOS,LAGO AGRIO,SANTA CECILIA,FISCAL,RURAL,14
2020-2021 Fin,21H00343,DOCTORA IRENE GUERRON,ZONA 1,SUCUMBIOS,LAGO AGRIO,SANTA CECILIA,FISCAL,RURAL,228
2020-2021 Fin,21H00345,JULIO JARAMILLO,ZONA 1,SUCUMBIOS,LAGO AGRIO,SANTA CECILIA,FISCAL,RURAL,36
2020-2021 Fin,21H00347,CIUDAD DE CARIAMANGA,ZONA 1,SUCUMBIOS,LAGO AGRIO,SANTA CECILIA,FISCAL,RURAL,4
2020-2021 Fin,21H00348,RIO CENEPA,ZONA 1,SUCUMBIOS,LAGO AGRIO,SANTA CECILIA,FISCAL,RURAL,6
2020-2021 Fin,21H00349,RIO JUBONES,ZONA 1,SUCUMBIOS,LAGO AGRIO,SANTA CECILIA,FISCAL,RURAL,10
2020-2021 Fin,21H00351,ERNESTO ALBAN MOSQUERA,ZONA 1,SUCUMBIOS,LAGO AGRIO,SANTA CECILIA,FISCAL,RURAL,37
2020-2021 Fin,21H00352,CRISTOBAL COLON,ZONA 1,SUCUMBIOS,LAGO AGRIO,SANTA CECILIA,FISCAL,RURAL,10
2020-2021 Fin,21H00357,UNION NACIONAL DE EDUCADORES,ZONA 1,SUCUMBIOS,LAGO AGRIO,SANTA CECILIA,FISCAL,RURAL,508
2020-2021 Fin,21H00358,ISLA  SAN CRISTOBAL,ZONA 1,SUCUMBIOS,LAGO AGRIO,SANTA CECILIA,FISCAL,RURAL,194
2020-2021 Fin,21H00362,EL REVENTADOR,ZONA 1,SUCUMBIOS,GONZALO PIZARRO,EL REVENTADOR,FISCAL,RURAL,244
2020-2021 Fin,21H00371,MANUEL SAMANIEGO,ZONA 1,SUCUMBIOS,GONZALO PIZARRO,EL REVENTADOR,FISCAL,RURAL,34
2020-2021 Fin,21H00375,TEODOSIA ROBALINO,ZONA 1,SUCUMBIOS,GONZALO PIZARRO,GONZALO PIZARRO,FISCAL,RURAL,12
2020-2021 Fin,21H00377,AMAZONAS,ZONA 1,SUCUMBIOS,GONZALO PIZARRO,GONZALO PIZARRO,FISCAL,RURAL,875
2020-2021 Fin,21H00383,UNIDAD EDUCATIVA DEL MILENIO LUMBAQUI,ZONA 1,SUCUMBIOS,GONZALO PIZARRO,LUMBAQUI,FISCAL,URBANA,1570
2020-2021 Fin,21H00386,FRAY JODOCO RICKE,ZONA 1,SUCUMBIOS,GONZALO PIZARRO,LUMBAQUI,FISCAL,URBANA,16
2020-2021 Fin,21H00392,UNIDAD EDUCATIVA JUAN RAMON JIMENEZ HERRERA EXTENSION BAJO SUCUMBIOS,ZONA 1,SUCUMBIOS,GONZALO PIZARRO,LUMBAQUI,FISCOMISIONAL,URBANA,54
2020-2021 Fin,21H00399,UNIDAD EDUCATIVA PUERTO LIBRE,ZONA 1,SUCUMBIOS,GONZALO PIZARRO,PUERTO LIBRE,FISCAL,RURAL,205
2020-2021 Fin,21H00400,JORGE CALAPUCHA,ZONA 1,SUCUMBIOS,GONZALO PIZARRO,PUERTO LIBRE,FISCAL,RURAL,61
2020-2021 Fin,21H00404,UNIDAD EDUCATIVA UNION Y PROGRESO,ZONA 1,SUCUMBIOS,PUTUMAYO,PALMA ROJA,FISCAL,RURAL,461
2020-2021 Fin,21H00405,UNIDAD EDUCATIVA DEL MILENIO SAN MIGUEL DE PUTUMAYO,ZONA 1,SUCUMBIOS,PUTUMAYO,PUERTO EL CARMEN DEL PUTUMAYO,FISCAL,URBANA,1170
2020-2021 Fin,21H00408,ESCUELA DE EDUCACIÓN BÁSICA MACHINAZA,ZONA 1,SUCUMBIOS,PUTUMAYO,PUERTO EL CARMEN DEL PUTUMAYO,FISCAL,URBANA,4
2020-2021 Fin,21H00416,ESCUELA DE EDUCACIÓN BÁSICA VIRGEN DEL HUAYCO,ZONA 1,SUCUMBIOS,PUTUMAYO,PALMA ROJA,FISCAL,RURAL,11
2020-2021 Fin,21H00417,UNIDAD EDUCATIVA  8 DE MARZO,ZONA 1,SUCUMBIOS,PUTUMAYO,PALMA ROJA,FISCAL,RURAL,453
2020-2021 Fin,21H00418,ESCUELA DE EDUCACION BASICA JULIO TEODORO REA,ZONA 1,SUCUMBIOS,PUTUMAYO,PALMA ROJA,FISCAL,RURAL,11
2020-2021 Fin,21H00420,ESCUELA DE EDUCACIÓN BÁSICA VIRGEN DEL CISNE,ZONA 1,SUCUMBIOS,PUTUMAYO,PALMA ROJA,FISCAL,RURAL,25
2020-2021 Fin,21H00421,ESCUELA DE EDUCACIÓN BÁSICA ABDON CALDERON,ZONA 1,SUCUMBIOS,PUTUMAYO,PALMA ROJA,FISCAL,RURAL,33
2020-2021 Fin,21H00425,UNIDAD EDUCATIVA FISCOMISIONAL PCEI JUAN RAMÓN JIMÉNEZ EXTENSIÓN TIPISHCA,ZONA 1,SUCUMBIOS,PUTUMAYO,PALMA ROJA,FISCOMISIONAL,RURAL,70
2020-2021 Fin,21H00427,ESCUELA DE EDUCACIÓN BÁSICA CALUMEÑA,ZONA 1,SUCUMBIOS,PUTUMAYO,PALMA ROJA,FISCAL,RURAL,31
2020-2021 Fin,21H00428,ESCUELA DE EDUCACIÓN BÁSICA JUAN BAUTISTA AGUIRRE,ZONA 1,SUCUMBIOS,PUTUMAYO,PALMA ROJA,FISCAL,RURAL,10
2020-2021 Fin,21H00444,ESCUELA DE EDUCACIÓN BASICA DYGOYL,ZONA 1,SUCUMBIOS,PUTUMAYO,PALMA ROJA,FISCAL,RURAL,10
2020-2021 Fin,21H00445,ESCUELA DE EDUCACIÓN BÁSICA AZUAY,ZONA 1,SUCUMBIOS,PUTUMAYO,SANTA ELENA,FISCAL,RURAL,32
2020-2021 Fin,21H00446,ESCUELA DE EDUCACIÓN BÁSICA LA CEIBA,ZONA 1,SUCUMBIOS,PUTUMAYO,SANTA ELENA,FISCAL,RURAL,12
2020-2021 Fin,21H00447,UNIDAD EDUCATIVA UNION ORENSE,ZONA 1,SUCUMBIOS,PUTUMAYO,SANTA ELENA,FISCAL,RURAL,105
2020-2021 Fin,21H00448,ESCUELA DE EDUCACIÓN BÁSICA ALEJANDRO CARDENAS,ZONA 1,SUCUMBIOS,PUTUMAYO,SANTA ELENA,FISCAL,RURAL,16
2020-2021 Fin,21H00449,ESCUELA DE EDUCACIÓN BÁSICA EMIGDIO ROJAS MARIN,ZONA 1,SUCUMBIOS,PUTUMAYO,SANTA ELENA,FISCAL,RURAL,7
2020-2021 Fin,21H00453,ESCUELA DE EDUCACIÓN BÁSICA LA FRONTERA,ZONA 1,SUCUMBIOS,PUTUMAYO,SANTA ELENA,FISCAL,RURAL,6
2020-2021 Fin,21H00454,UNIDAD EDUCATIVA PAZ,ZONA 1,SUCUMBIOS,PUTUMAYO,SANTA ELENA,FISCAL,RURAL,82
2020-2021 Fin,21H00458,PEDRO FERMIN CEVALLOS,ZONA 1,SUCUMBIOS,LAGO AGRIO,DURENO,FISCAL,RURAL,14
2020-2021 Fin,21H00460,UNIDAD EDUCATIVA FISCOMISIONAL  JUAN RAMÓN JIMENEZ HERRERA EXTENSIÓN ISMAEL PEREZ PAZMIÑO,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCOMISIONAL,URBANA,48
2020-2021 Fin,21H00470,ESCUELA DE EDUCACIÓN GENERAL BÁSICA ELOY ALFARO,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,168
2020-2021 Fin,21H00476,UNIDAD EDUCATIVA JUAN LEON MERA,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,237
2020-2021 Fin,21H00480,ESCUELA DE EDUCACIÓN GENERAL BÁSICA RIO JIVINO VERDE,ZONA 1,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,FISCAL,RURAL,38
2020-2021 Fin,21H00483,UNIDAD EDUCATIVA NELSON ESTUPIÑAN BASS,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,197
2020-2021 Fin,21H00485,UNIDAD EDUCATIVA LAS VEGAS,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,143
2020-2021 Fin,21H00488,UNIDAD EDUCATIVA 26 DE OCTUBRE,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,183
2020-2021 Fin,21H00490,ESCUELA DE EDUCACIÓN  BÁSICA PROVINCIAS UNIDAS,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,39
2020-2021 Fin,21H00494,ESCUELA DE EDUCACIÓN GENERAL BÁSICA ANGEL ALMEIDA,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,181
2020-2021 Fin,21H00498,ESCUELA DE EDUCACIÓN GENERAL BÁSICA LUIS EFRAIN SALAZAR,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,32
2020-2021 Fin,21H00499,ESCUELA DE EDUCACIÓN GENERAL  BÁSICA CUMANDA,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,21
2020-2021 Fin,21H00500,UNIDAD EDUCATIVA LOS RIOS,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,180
2020-2021 Fin,21H00502,UNIDAD EDUCATIVA SHUSHUFINDI,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,1525
2020-2021 Fin,21H00503,UNIDAD EDUCATIVA VILCABAMBA,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,332
2020-2021 Fin,21H00507,ESCUELA DE EDUCACIÓN GENERAL BÁSICA LUIS ALBERTO MARTINEZ,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,61
2020-2021 Fin,21H00508,ESCUELA DE EDUCACIÓN GENERAL BÁSICA CELIANO MONGE,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,23
2020-2021 Fin,21H00509,ESCUELA DE EDUCACION BASICA RIO ENO,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,54
2020-2021 Fin,21H00510,ESCUELA DE EDUCACIÓN BÁSICA ENRIQUE GIL GILBERTH,ZONA 1,SUCUMBIOS,LAGO AGRIO,DURENO,FISCAL,RURAL,22
2020-2021 Fin,21H00520,UNIDAD EDUCATIVA ISMAEL PEREZ PAZMIÑO,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,447
2020-2021 Fin,21H00521,UNIDAD EDUCATIVA SAN JUAN BAUTISTA DE LA SALLE,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,598
2020-2021 Fin,21H00522,UNIDAD EDUCATIVA YAHUARCOCHA,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,76
2020-2021 Fin,21H00524,ARIEL,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,PARTICULAR,URBANA,262
2020-2021 Fin,21H00526,ESCUELA DE EDUCACIÓN GENERAL BÁSICA LIZARDO GARCIA,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,29
2020-2021 Fin,21H00530,BATALLA DE TARQUI,ZONA 1,SUCUMBIOS,LAGO AGRIO,DURENO,FISCAL,RURAL,21
2020-2021 Fin,21H00531,ESCUELA DE EDUCACIÓN GENERAL BÁSICA QUILINDAÑA,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,23
2020-2021 Fin,21H00533,ESCUELA DE EDUCACIÓN GENERAL BÁSICA PUERTO SAN LORENZO,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,34
2020-2021 Fin,21H00535,UNIDAD EDUCATIVA FRANCISCO JAVIER PEÑARRETA,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,1087
2020-2021 Fin,21H00538,UNIDAD EDUCATIVA FISCOMISIONAL  JUAN RAMÓN JIMENEZ HERRERA EXTENSIÓN SAGRADA FAMILIA,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCOMISIONAL,URBANA,57
2020-2021 Fin,21H00542,UNIDAD EDUCATIVA TEMPORAL DR JULIO ALVAREZ CRESPO,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,1196
2020-2021 Fin,21H00543,UNIDAD EDUCATIVA 11 DE JULIO,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,1369
2020-2021 Fin,21H00558,SAN FRANCISCO DE ASIS,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,MUNICIPAL,URBANA,752
2020-2021 Fin,21H00565,ESCUELA DE EDUCACIÓN BÁSICA 12 DE OCTUBRE,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,FISCAL,URBANA,372
2020-2021 Fin,21H00569,ESCUELA DE EDUCACIÓN BÁSICA RIO DE JANEIRO,ZONA 1,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,FISCAL,RURAL,144
2020-2021 Fin,21H00571,ESCUELA DE EDUCACIÓN BÁSICA JOSE MARIA SHAKAY,ZONA 1,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,FISCAL,RURAL,39
2020-2021 Fin,21H00574,ESCUELA DE EDUCACIÓN BÁSICA 7 DE AGOSTO,ZONA 1,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,FISCAL,RURAL,93
2020-2021 Fin,21H00575,ESCUELA DE EDUCACIÓN GENERAL BÁSICA PROVINCIA DE CAÑAR,ZONA 1,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,FISCAL,RURAL,25
2020-2021 Fin,21H00578,UNIDAD EDUCATIVA DEL MILENIO PEDRO VICENTE MALDONADO,ZONA 1,SUCUMBIOS,SHUSHUFINDI,PAÑACOCHA,FISCAL,RURAL,306
2020-2021 Fin,21H00585,ESCUELA DE EDUCACIÓN BÁSICA PALMERAS DEL ECUADOR,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SAN ROQUE (CAB. EN SAN VICENTE),FISCAL,RURAL,23
2020-2021 Fin,21H00586,UNIDAD EDUCATIVA HNA INES ARANGO VELASQUEZ,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SAN ROQUE (CAB. EN SAN VICENTE),FISCAL,RURAL,305
2020-2021 Fin,21H00587,UNIDAD EDUCATIVA RIO YASUNI,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SAN ROQUE (CAB. EN SAN VICENTE),FISCAL,RURAL,189
2020-2021 Fin,21H00588,ESCUELA DE EDUCACIÓN  BÁSICA MONSEÑOR CESAR ANTONIO MOSQUERA,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SAN ROQUE (CAB. EN SAN VICENTE),FISCAL,RURAL,40
2020-2021 Fin,21H00589,ESCUELA DE EDUCACIÓN GENERAL BÁSICA ADALBERTO ORTIZ,ZONA 1,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,FISCAL,RURAL,159
2020-2021 Fin,21H00594,UNIDAD EDUCATIVA JUAN MONTALVO,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SAN ROQUE (CAB. EN SAN VICENTE),FISCAL,RURAL,481
2020-2021 Fin,21H00596,UNIDAD EDUCATIVA FISCOMISIONAL  JUAN RAMÓN JIMENEZ HERRERA EXTENSIÓN FRANCISCO FEBRES CORDERO,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SAN ROQUE (CAB. EN SAN VICENTE),FISCOMISIONAL,RURAL,48
2020-2021 Fin,21H00601,GUALACEO,ZONA 2,PICHINCHA,RUMIÑAHUI,RUMIPAMBA,FISCAL,RURAL,19
2020-2021 Fin,21H00604,UNIDAD EDUCATIVA JOSE JOAQUIN DE OLMEDO,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SAN PEDRO DE LOS COFANES,FISCAL,RURAL,201
2020-2021 Fin,21H00606,RENUEVO,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SAN PEDRO DE LOS COFANES,PARTICULAR,RURAL,37
2020-2021 Fin,21H00612,ESCUELA DE EDUCACIÓN GENERAL BÁSICA PALORA,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SAN PEDRO DE LOS COFANES,FISCAL,RURAL,20
2020-2021 Fin,21H00614,UNIDAD EDUCATIVA GUILLERMO BUSTAMANTE CEVALLOS,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SAN PEDRO DE LOS COFANES,FISCAL,RURAL,861
2020-2021 Fin,21H00621,UNIDAD EDUCATIVA CIUDAD DE PORTOVIEJO,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SIETE DE JULIO,FISCAL,RURAL,660
2020-2021 Fin,21H00623,UNIDAD EDUCATIVA TAHUANTINSUYO,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SIETE DE JULIO,FISCAL,RURAL,84
2020-2021 Fin,21H00628,UNIDAD EDUCATIVA 14 DE ABRIL,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SIETE DE JULIO,FISCAL,RURAL,102
2020-2021 Fin,21H00631,ESCUELA DE EDUCACIÓN GENERAL BÁSICA INGAPIRCA,ZONA 1,SUCUMBIOS,SHUSHUFINDI,SIETE DE JULIO,FISCAL,RURAL,37
2020-2021 Fin,21H00638,MERCEDES GONZALEZ DE MOSCOSO,ZONA 1,SUCUMBIOS,SUCUMBIOS,LA BONITA,FISCAL,URBANA,14
2020-2021 Fin,21H00643,UNIDAD EDUCATIVA SUCUMBIOS,ZONA 1,SUCUMBIOS,SUCUMBIOS,LA BONITA,FISCAL,URBANA,268
2020-2021 Fin,21H00645,VENEZUELA NUMERO 52,ZONA 1,SUCUMBIOS,SUCUMBIOS,EL PLAYON DE SAN FRANCISCO,FISCAL,RURAL,12
2020-2021 Fin,21H00647,DR ADOLFO JURADO GONZALEZ,ZONA 1,SUCUMBIOS,SUCUMBIOS,EL PLAYON DE SAN FRANCISCO,FISCAL,RURAL,23
2020-2021 Fin,21H00649,QUITO N 6,ZONA 1,SUCUMBIOS,SUCUMBIOS,EL PLAYON DE SAN FRANCISCO,FISCAL,RURAL,7
2020-2021 Fin,21H00653,UNIDAD EDUCATIVA EL PLAYON,ZONA 1,SUCUMBIOS,SUCUMBIOS,EL PLAYON DE SAN FRANCISCO,FISCAL,RURAL,304
2020-2021 Fin,21H00655,CIUDAD DE TENA,ZONA 1,SUCUMBIOS,SUCUMBIOS,LA SOFIA,FISCAL,RURAL,15
2020-2021 Fin,21H00658,NICASIO SAFADI,ZONA 1,SUCUMBIOS,SUCUMBIOS,ROSA FLORIDA,FISCAL,RURAL,13
2020-2021 Fin,21H00663,ATAHUALPA,ZONA 1,SUCUMBIOS,SUCUMBIOS,ROSA FLORIDA,FISCAL,RURAL,9
2020-2021 Fin,21H00664,LA BARQUILLA,ZONA 1,SUCUMBIOS,SUCUMBIOS,ROSA FLORIDA,FISCAL,RURAL,44
2020-2021 Fin,21H00666,CIUDAD DE TULCAN,ZONA 1,SUCUMBIOS,SUCUMBIOS,SANTA BARBARA,FISCAL,RURAL,7
